id,name,host_name,host_location,host_response_time,host_is_superhost,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,number_of_reviews,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_cleaned
1131745064716643931,Private room with work space,Tj,"Chicago, IL",within an hour,True,,Near West Side,41.86878,-87.68662,Private room in rental unit,Quarto privativo,2,2.0,1.0,1.0,$47.00,32,1,0,5.0,False,47.0
1131855972815766292,"Heart of City Haven: 3BR, High-End Stay",Cloud9,,within an hour,True,Neighborhood highlights,Loop,41.88557,-87.63474,Entire rental unit,Todo o espaço,6,2.0,3.0,3.0,$590.00,2,47,5,4.81,True,590.0
1132434450542482211,"Blueground | West Loop, gym, nr Fulton Market",,,,False,,Near West Side,41.8849149,-87.6671521,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$196.00,32,0,0,,True,196.0
1132434830465721333,"Blueground | West Loop, roof, gym, grills, nr Park",,,,False,,Near West Side,41.8849149,-87.6671521,Entire rental unit,Todo o espaço,2,1.0,0.0,1.0,$182.00,32,1,1,5.0,True,182.0
1132625579937890485,Two Bedroom - Tranquil Retreat,Beata,"Chicago, IL",within an hour,True,Neighborhood highlights,Belmont Cragin,41.92891762069949,-87.76166526612346,Entire rental unit,Todo o espaço,4,1.0,2.0,3.0,$120.00,1,21,2,5.0,False,120.0
1132679444601340628,Luxury Loft Collection 903 - Terrace - River North,Hubbard Holdings,"Chicago, IL",within an hour,True,,Near North Side,41.89485193244242,-87.63227127913403,Entire rental unit,Todo o espaço,14,3.0,3.0,7.0,$581.00,2,55,3,4.98,False,581.0
1133046948479128976,Large condo w/ amazing roof deck,Jacqueline,"London, United Kingdom",within an hour,True,,Lincoln Park,41.91813610408218,-87.64803059399128,Entire rental unit,Todo o espaço,4,2.0,2.0,2.0,$468.00,3,10,0,4.8,False,468.0
1133297123344623837,Chic River North Condo 2BR 2BA with Private Balcon,Patty,"Chicago, IL",within an hour,True,,Near North Side,41.892290704421065,-87.63510636444029,Entire rental unit,Todo o espaço,5,2.0,2.0,2.0,$258.00,2,72,3,4.96,False,258.0
1133312211320513739,Logan Square Hotel Room 302,Flora,"Chicago, IL",within an hour,True,,Logan Square,41.91699249620272,-87.69815942973685,Room in hotel,Quarto privativo,2,1.0,1.0,1.0,$85.00,32,1,0,5.0,False,85.0
1133507523994837197,King Studio Suite Near Lake Shore Park Chicago,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,Neighborhood highlights,Near North Side,41.90032,-87.62229,Entire rental unit,Todo o espaço,2,1.0,1.0,2.0,$361.00,32,0,0,,False,361.0
1133551682471016419,Wrigleyville Garden 3BR/9beds Pod,Villa,"Chicago, IL",within an hour,False,,Lake View,41.94982479999999,-87.65731339999999,Entire condo,Todo o espaço,10,1.0,3.0,9.0,$354.00,2,10,1,4.9,False,354.0
1134086846327559256,"Blueground | River North, pool, gym, nr Riverwalk",,,,False,Neighborhood highlights,Near North Side,41.890516,-87.635955,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$216.00,32,1,0,5.0,True,216.0
1134104822122219868,Newly Remodeled in West Town,Sarah,"Chicago, IL",within an hour,True,,West Town,41.89884340117733,-87.67227559996385,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$171.00,3,35,0,4.97,False,171.0
1134351668237383955,Private studio near Wrigley,Nicholas,"Chicago, IL",within an hour,True,,Uptown,41.96205629807722,-87.66685526079058,Entire rental unit,Todo o espaço,2,1.0,1.0,2.0,$98.00,2,76,8,4.93,False,98.0
1135088278208560028,NEW apartment in Lincoln Park,Cassidy,"Chicago, IL",,False,,Lincoln Park,41.93217,-87.64178,Entire rental unit,Todo o espaço,2,,1.0,,,32,0,0,,False,
1135465417045958530,Logan Square Hotel Room 307,Flora,"Chicago, IL",within an hour,True,,Logan Square,41.91664391589429,-87.6979924247622,Room in hotel,Quarto privativo,2,,1.0,,,32,2,0,5.0,False,
1135468229873674642,near festivals & united center,Danielle,"Chicago, IL",within a few hours,True,,East Garfield Park,41.88623,-87.70142,Private room in rental unit,Quarto privativo,1,1.0,1.0,1.0,$50.00,1,83,7,4.96,False,50.0
1135526057522412702,Stylish Room in West Town Chicago,Jennifer,"Chicago, IL",within an hour,True,,West Town,41.893,-87.67829,Private room in rental unit,Quarto privativo,2,2.0,3.0,1.0,$60.00,32,6,0,5.0,False,60.0
1136302059014250516,Private King Room in Prime Logan Square,Benjamin,"Chicago, IL",within an hour,True,,Logan Square,41.92292444135751,-87.70397599531968,Private room in rental unit,Quarto privativo,2,,,,,2,39,1,4.87,False,
1136446451931047869,Hyde Park UChicago Medical Museums 20% OFF 2BR,Kenneth,"Chicago, IL",within an hour,True,Neighborhood highlights,Woodlawn,41.78571,-87.61002,Entire rental unit,Todo o espaço,4,,2.0,,,2,2,0,5.0,True,
1136525016710505420,"Lincoln Park Haven: Balcony, Walk to Whole Foods",Cloud9,,within an hour,True,Neighborhood highlights,Near North Side,41.90794,-87.65153,Entire rental unit,Todo o espaço,4,2.0,2.0,2.0,$422.00,2,51,4,4.9,True,422.0
1136786650443147543,"Blueground | West Loop, gym, roof, nr Union Park",,,,False,,Near West Side,41.88492,-87.66715,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$202.00,32,0,0,,True,202.0
1136790718229566457,"Blueground | West Loop, gym, roof, nr Union Park",,,,False,,Near West Side,41.8849149,-87.6671521,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$182.00,32,0,0,,True,182.0
1136791013098026754,"Blueground | West Loop, rooftop & dog wash, nr L",,,,False,,Near West Side,41.88492,-87.66715,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$210.00,32,0,0,,True,210.0
1137117901401518730,Southport Designer Flat - Steps from Wrigley,Jorge,"Chicago, IL",within an hour,True,,Lake View,41.94721,-87.66324,Entire rental unit,Todo o espaço,2,1.0,0.0,1.0,$122.00,1,50,3,4.92,True,122.0
1137202190761788997,“Maison Blanc Noir” ~ Chicago Mansion w/ King Beds,Kai,"Chicago, IL",within an hour,True,Neighborhood highlights,Beverly,41.7180044,-87.6627175,Entire home,Todo o espaço,14,3.5,5.0,8.0,$757.00,2,25,3,5.0,False,757.0
1137700312147395507,"Group Retreat: 2 Units, Location near Museums",Cloud9,,within an hour,True,Neighborhood highlights,Loop,41.885569,-87.63473669999999,Entire rental unit,Todo o espaço,9,3.0,4.0,4.0,$753.00,2,0,0,,False,753.0
1137701705422285080,"Designer Combo: The Loop 2x 3BR, Group Stay, Views",Cloud9,,within an hour,True,Neighborhood highlights,Loop,41.885569,-87.63473669999999,Entire rental unit,Todo o espaço,12,4.0,6.0,6.0,$904.00,2,1,0,5.0,False,904.0
1137701925348352203,"Group Home: 3 Luxe Apts, Spacious, Central",Cloud9,,within an hour,True,Neighborhood highlights,Loop,41.885569,-87.63473669999999,Entire rental unit,Todo o espaço,15,5.0,7.0,8.0,$938.00,2,2,0,3.0,False,938.0
1137702416418362077,Lincoln Park Family Stay: Steps to City Fun,Cloud9,,within an hour,True,Neighborhood highlights,Near North Side,41.90794,-87.65153,Entire rental unit,Todo o espaço,8,4.0,4.0,4.0,$625.00,2,0,0,,False,625.0
1137729652421963360,Cozy Getaway Oasis PortagePark 5 BD/ 3BR,Juliana,"Chicago, IL",within an hour,True,,Portage Park,41.95862,-87.75446,Entire rental unit,Todo o espaço,7,1.0,3.0,5.0,$183.00,1,51,1,4.98,True,183.0
1137764822157821577,3BR Chicago Retreat | 420 Friendly Near McCormick,Studebecker,"Skokie, IL",within an hour,False,Neighborhood highlights,Near South Side,41.85485987988816,-87.62477633740725,Entire rental unit,Todo o espaço,8,2.0,3.0,4.0,$249.00,2,19,1,4.74,True,249.0
1137768975380806024,Loft with Chef’s Kitchen • Balcony • Parking,Amy,"Chicago, IL",within an hour,True,Neighborhood highlights,West Town,41.8922324,-87.671848,Entire condo,Todo o espaço,6,2.0,2.0,3.0,$161.00,32,33,0,4.64,True,161.0
1137995482647829827,Historic home - west bedroom,Bill,"Chicago, IL",within an hour,True,,Rogers Park,42.00382554360259,-87.66658281932783,Private room in home,Quarto privativo,2,1.0,2.0,3.0,$90.00,1,8,0,5.0,False,90.0
1138133506491784199,"Blueground | West Loop, rooftop & dog wash, nr L",,,,False,,Near West Side,41.8849149,-87.6671521,Entire rental unit,Todo o espaço,2,1.0,0.0,1.0,$185.00,32,1,0,5.0,True,185.0
1138317408028269501,Middle Bedroom in Victorian home close to Loyola,Bill,"Chicago, IL",within an hour,True,,Rogers Park,42.00355,-87.66708,Private room in home,Quarto privativo,2,2.5,1.0,0.0,$90.00,1,45,2,5.0,False,90.0
1138334414561957595,Luxury Loft Collection 902 - Terrace - River North,Hubbard Holdings,"Chicago, IL",within an hour,True,,Near North Side,41.8952,-87.63207,Entire rental unit,Todo o espaço,14,3.0,3.0,7.0,$461.00,1,58,2,4.97,False,461.0
1138409991910365137,Ms. Alberta's House,Lawrence,"Chicago, IL",within an hour,False,,South Shore,41.7560964,-87.5555262,Entire home,Todo o espaço,7,2.0,3.0,4.0,$127.00,3,25,1,4.6,False,127.0
1138476658004886946,Private bedroom with shared bath,Ashley,"Chicago, IL",within an hour,False,Neighborhood highlights,Lake View,41.9449721,-87.6491738,Private room in bed and breakfast,Quarto privativo,2,2.0,1.0,1.0,$118.00,32,1,0,5.0,True,118.0
1138545148394852779,Cozy Private Room in Chicago,Jennifer,"Chicago, IL",within an hour,True,,West Town,41.89164663201545,-87.68004654495857,Private room in rental unit,Quarto privativo,2,2.0,3.0,1.0,$60.00,32,4,0,5.0,False,60.0
1138557701480802557,Whole luxury apartment,Ilya And Sandy,"Oakland, CA",within an hour,False,Neighborhood highlights,Greater Grand Crossing,41.7528,-87.6154,Entire rental unit,Todo o espaço,3,1.0,1.0,2.0,$74.00,14,11,0,4.64,False,74.0
1139859386731283716,Luxury & Modern Fully Furnished,Vyvy,"Chicago, IL",within an hour,False,,West Ridge,41.99208,-87.69911,Entire rental unit,Todo o espaço,3,2.0,3.0,3.0,$121.00,32,2,1,5.0,False,121.0
1140665548712232057,Luxury Loft Collection COMBO 902/903 Terrace,Hubbard Holdings,"Chicago, IL",within an hour,True,,Near North Side,41.89382701737642,-87.63215764578631,Entire rental unit,Todo o espaço,16,6.0,6.0,14.0,"$1,195.00",2,10,0,5.0,False,1195.0
1140697459367699175,"Sunny, top floor Logan Square apartment",Justin,"Chicago, IL",within an hour,False,,Logan Square,41.9260818155005,-87.69732115947258,Entire rental unit,Todo o espaço,4,1.0,2.0,2.0,$108.00,32,3,0,5.0,False,108.0
1140803175961230705,Comfy Downtown 4BR Coach House in River West,Patty,"Chicago, IL",within an hour,True,,West Town,41.89587195267544,-87.65967805360395,Entire home,Todo o espaço,10,2.5,4.0,5.0,$243.00,2,50,1,4.82,False,243.0
1140972462997440715,Old Town Two Floor Duplex Condo,Kevin,"Chicago, IL",within an hour,True,,Near North Side,41.9084683,-87.64125159999999,Entire rental unit,Todo o espaço,10,2.5,4.0,6.0,$328.00,1,41,3,4.98,True,328.0
1141095616190524468,"Blueground | West Loop, gym, nr Fulton Market",,,,False,,Near West Side,41.8849149,-87.6671521,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$220.00,32,1,0,5.0,True,220.0
1141095970016767185,"Blueground | West Loop, roof, gym, grills, nr Park",,,,False,,Near West Side,41.88492,-87.66715,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$208.00,32,0,0,,True,208.0
1141096263705855843,"Blueground | West Loop, roof, gym, grills, nr Park",,,,False,,Near West Side,41.8849744,-87.6523958,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$262.00,32,0,0,,True,262.0
1141243129676237697,Cozy Studio in Chicago’s Heart,Cameel,,within a few hours,False,,Near North Side,41.90315,-87.63266,Entire rental unit,Todo o espaço,4,1.0,0.0,1.0,$115.00,32,1,0,5.0,False,115.0
1141257633566657216,> 3BR Monthly Rental Near Midway Airport/Downtown,Freddy,,within an hour,True,,West Lawn,41.77512,-87.73215,Entire home,Todo o espaço,6,1.0,3.0,0.0,$106.00,32,4,0,5.0,True,106.0
1141290404085270755,Home w/ Fenced Backyard in Chicago!,Evolve,,within an hour,False,Neighborhood highlights,West Pullman,41.6600434,-87.6459156,Entire home,Todo o espaço,10,2.0,4.0,5.0,$180.00,32,4,1,5.0,True,180.0
1141348222297502473,New 2bd near Downtown Chicago,Ken,,within a day,False,,Armour Square,41.84304,-87.63263,Entire rental unit,Todo o espaço,4,1.0,2.0,3.0,$141.00,32,15,2,4.33,True,141.0
1141537048116840551,24/7 Rentals,Pierrie,,,False,,Rogers Park,42.0192394,-87.6695237,Entire rental unit,Todo o espaço,2,,1.0,,,32,0,0,,False,
1142203728588139416,Private ensuite bedroom and bathroom,Ashley,"Chicago, IL",within an hour,False,Neighborhood highlights,Lake View,41.9449721,-87.6491738,Private room in bed and breakfast,Quarto privativo,2,2.0,1.0,1.0,$141.00,1,4,0,5.0,True,141.0
1142282169922787677,Logan Square Hotel Room 310,Flora,"Chicago, IL",within an hour,True,,Logan Square,41.91692427468392,-87.69639713499429,Room in hotel,Quarto privativo,2,1.0,1.0,0.0,$93.00,32,2,0,5.0,False,93.0
1142286425290997981,1bed 1bath *w/d in unit *parking *monthly rental,Arminda,"Chicago, IL",within a few hours,False,,West Ridge,42.01218412754811,-87.69351287420128,Entire rental unit,Todo o espaço,2,1.0,1.0,2.0,$47.00,60,0,0,,False,47.0
1142338239779531712,GRAND Modern Retreat w/ large patio + garage,Nicole And Matt,"Chicago, IL",within an hour,True,Neighborhood highlights,West Town,41.90851988653223,-87.66889169803618,Entire home,Todo o espaço,16,4.0,4.0,9.0,$360.00,2,67,3,4.96,False,360.0
1143408517708692389,Chicago Studio Apartment Jefferson Park Garden CTA,John,"Chicago, IL",within an hour,False,,Jefferson Park,41.9707354,-87.767243,Entire rental unit,Todo o espaço,2,,1.0,,,32,2,0,4.0,False,
1143413321594968766,Art-centric stay in lively River North,C Museum Hotel Chicago,,within an hour,False,,Near North Side,41.8931,-87.6256,Room in hotel,Quarto privativo,2,1.0,1.0,1.0,$230.00,1,38,0,4.37,True,230.0
1143427017031374312,Double Room Near Hot Chi Chicken Revival Food Hall CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Loop,41.88029,-87.63019,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$351.00,32,0,0,,False,351.0
1143484996668366311,"North Center Apartment, Walker's Paradise",Adelina,"Chicago, IL",within an hour,True,,North Center,41.9543823,-87.67774589999999,Entire condo,Todo o espaço,4,1.0,2.0,2.0,$129.00,1,52,2,4.83,False,129.0
1143674456345712433,Windy City Retreat - Private Room,Jennifer,"Chicago, IL",within an hour,True,,West Town,41.89132926813659,-87.67848811778242,Private room in rental unit,Quarto privativo,2,2.0,3.0,1.0,$60.00,32,2,0,5.0,False,60.0
1144060868332704681,Peaceful and cozy studio.,Ms,,within an hour,False,,South Shore,41.76627,-87.56859,Entire rental unit,Todo o espaço,2,1.0,0.0,1.0,$63.00,32,0,0,,True,63.0
1144451855718725765,Relaxing Accommodation Near The Chicago Riverwalk!,RoomPicks,,within an hour,False,Neighborhood highlights,Loop,41.8843129,-87.6334807,Room in hotel,Quarto privativo,2,,1.0,,,32,0,0,,True,
1144757610491175215,Standard Room Near United States Custom House CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near West Side,41.87421131019012,-87.64094722874601,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$508.00,32,0,0,,False,508.0
1144758301096144281,King Studio Near Roc Bar CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,Neighborhood highlights,Near North Side,41.888722717167134,-87.63028756926956,Entire rental unit,Todo o espaço,2,1.0,1.0,2.0,$439.00,32,0,0,,False,439.0
1145124033127729011,Ducked Off Oasis,Rachel,"Chicago, IL",within an hour,False,,Austin,41.88104,-87.75133,Entire rental unit,Todo o espaço,6,2.0,2.0,2.0,$111.00,1,3,3,4.67,False,111.0
1145594690030595377,"Blueground | West Loop, gym, roof, nr Union Park",,,,False,,Near West Side,41.8849149,-87.6671521,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$191.00,32,0,0,,True,191.0
1145715743073945855,Private room with shared bathrooms,Ashley,"Chicago, IL",within an hour,False,Neighborhood highlights,Lake View,41.9449721,-87.6491738,Private room in bed and breakfast,Quarto privativo,2,2.0,1.0,1.0,$129.00,1,24,1,4.79,True,129.0
1145733618529883361,King RoomNear Theatre Building Columbia CollegeCHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Loop,41.87021147963674,-87.62456682760602,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$552.00,32,0,0,,False,552.0
1145734450576670576,Deluxe Spa King Room Near The Wrigley Building CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near North Side,41.88969,-87.62724,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$801.00,32,0,0,,False,801.0
1145735917111964105,King room Near Somerset,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near North Side,41.90277,-87.62973,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$472.00,32,0,0,,False,472.0
1145746691622918611,River North Luxury Condo 2/2,Kenneth,,,False,,Near North Side,41.8951123,-87.62663889999999,Entire rental unit,Todo o espaço,4,2.0,2.0,2.0,$275.00,32,0,0,,False,275.0
1145849912231980747,Welcome to Chicago 312,Chauntee,,,False,,South Shore,41.76051,-87.57137,Private room in rental unit,Quarto privativo,2,1.0,1.0,1.0,$58.00,1,0,0,,False,58.0
1145877091424968832,Cortez Bells,Maya,"Chicago, IL",a few days or more,False,,West Town,41.90153498997459,-87.68515881240376,Entire rental unit,Todo o espaço,4,1.0,1.0,2.0,$143.00,32,0,0,,False,143.0
1145892939269163715,Large Open Concept Gem,Alexander,"Chicago, IL",within an hour,False,,Grand Boulevard,41.81422657198037,-87.61238403966838,Entire home,Todo o espaço,12,3.5,0.0,5.0,$172.00,32,1,0,5.0,False,172.0
1145951280597498030,GoldCoast Gem 3BD/2BA| King Suite|Free Parking,Riya,"Chicago, IL",within an hour,True,Neighborhood highlights,Near North Side,41.90442,-87.6294,Entire rental unit,Todo o espaço,8,2.0,3.0,4.0,$307.00,2,92,7,4.93,False,307.0
1146198641983896231,"Blueground | West Loop, rooftop & dog wash, nr L",,,,False,,Near West Side,41.88492,-87.66715,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$195.00,32,0,0,,True,195.0
1146419221872555338,Spacious 1 BR Garden Unit-1 FREE Garage Parking,Ishin,"Chicago, IL",within an hour,True,,West Town,41.9042880563216,-87.67322523090454,Entire rental unit,Todo o espaço,4,1.5,1.0,2.0,$140.00,1,22,1,4.95,True,140.0
1146468127668565952,1 Parking Included / Downtown / Apt - OTTZ,Patricia,"Chicago, IL",within an hour,False,,Near North Side,41.9046068,-87.63340649999999,Entire rental unit,Todo o espaço,10,2.0,2.0,7.0,$173.00,1,33,2,4.82,True,173.0
1146527260565627215,Logan Square Hotel Room 312,Flora,"Chicago, IL",within an hour,True,,Logan Square,41.91789587540586,-87.69811580141254,Room in hotel,Quarto privativo,2,1.0,1.0,0.0,$87.00,32,1,0,5.0,False,87.0
1146533691208124917,Logan Square Hotel Room 213,Flora,"Chicago, IL",within an hour,True,,Logan Square,41.91731853447778,-87.69826232099811,Room in hotel,Quarto privativo,2,,1.0,,,32,2,0,5.0,False,
1146666996979626420,The Hyde Park Hide-A-Way,Nika,"Chicago, IL",within a few hours,True,,Woodlawn,41.77935001163505,-87.60286239891275,Entire rental unit,Todo o espaço,6,2.0,3.0,3.0,$181.00,32,11,1,4.82,False,181.0
1147105329908820574,Cozy & Spacious Tri-Level Home!,Alexis,"Chicago, IL",within an hour,False,,Roseland,41.70459177704544,-87.63694179673818,Entire home,Todo o espaço,7,2.5,3.0,4.0,$156.00,3,7,0,4.29,False,156.0
1147293363285738322,Deluxe Room Near Levain Bakery West Loop CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near West Side,41.8854597488209,-87.64882580050492,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$660.00,32,0,0,,False,660.0
1147294219910513918,King Room Near Loyola University CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near North Side,41.89795853960843,-87.62668387603179,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,"$1,184.00",32,0,0,,False,1184.0
